path,label,hash,h_mean,h_std,s_mean,s_std,h_hist_0,h_hist_1,h_hist_2,h_hist_3,h_hist_4,h_hist_5,h_hist_6,h_hist_7,h_hist_8,h_hist_9,h_hist_10,h_hist_11,h_hist_12,h_hist_13,h_hist_14,h_hist_15,glcm_contrast,glcm_homogeneity,edge_density,area,perimeter,circularity,aspect_ratio
dataset/train_data\Healthy Leaf\healthy_aug_282.jpg,Healthy Leaf,b7f64cb0c6137b1f3fd855a5a7f6aa14,0.39874790885379635,0.033073035750528494,0.9823696750769831,0.09026572047218989,0.0,0.0,0.00067138671875,0.99932861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004642590178437053,0.6075879157812661,0.030381944450394417,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_285.jpg,Healthy Leaf,b85bdf24ccdd35ac7b242f7d3d491b97,0.3995455228365384,0.031204183693515502,0.9785994692548432,0.10724335357227362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009088959771027806,0.4595386501258196,0.034722222229022194,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_288.jpg,Healthy Leaf,f14610f5663484524f74632138a71a63,0.4481718841881989,0.09123410006748217,0.6650488654723609,0.5243568106609908,0.0,0.00870549410051037,0.04117698222398758,0.587272584438324,0.3651083707809448,0.002242469357339232,8.712491536560085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24944125076448898,0.4319882584201993,0.16492073168061788,0.6958583917167835,0.49870029307144564,0.4725402907283139,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_291.jpg,Healthy Leaf,ffa20bc0897c6d2aa3326cc76cd115ec,0.44844727554006314,0.0943524445001931,0.6786025526154807,0.5127232282450155,0.0,0.017577784368727728,0.03568289801478386,0.5844612121582031,0.36843031644821167,0.002657682817920526,0.00017591912663880496,8.941741408014565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1539866061384525,0.4585154669097612,0.1547821331917578,0.6896273792547586,0.4787154988233677,0.5082258379952717,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_294.jpg,Healthy Leaf,9c522f05b5cdd1237a388d9c436cf45f,0.44569548038028595,0.08476017529778894,0.679011621290787,0.508432346315756,0.0,0.01037364483608542,0.024397272616624832,0.6512342691421509,0.3157237470149994,0.003442411861462704,0.00038451786531712196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11718871487050479,0.5151857669590306,0.15154910941182903,0.6298902597805196,0.46591351630218275,0.4900625274095981,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_297.jpg,Healthy Leaf,14014676a95d67f817da0405695c120d,0.4108412010510717,0.016186345992486282,0.8297656915381114,0.3297948351619406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008775312559798987,0.3937358013147514,0.02163357205284781,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_3.jpg,Healthy Leaf,5f221e7455bb2f236bba769ec7565379,0.4062359757127115,0.03806876980241641,0.8688458783580851,0.42807114229716337,0.0,0.0,0.02667236328125,0.95721435546875,0.0159912109375,0.0001367147446852143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02901160272335273,0.39876193977318203,0.04970974393334622,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_30.jpg,Healthy Leaf,9af66c33d94ecbd2ae00992b6ad3897d,0.39592350764920725,0.03286888675728909,0.8274260891181766,0.3025690715589436,0.0,0.0,0.00018310546875,0.99981689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016556320380412236,0.33424562374589034,0.0763617621677324,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_300.jpg,Healthy Leaf,693f54062d385cd3cf76519281504946,0.41282046537861683,0.016848616363638148,0.8177470269517362,0.3568001091705685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009654275169910768,0.40451774203414026,0.035536024312514895,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_303.jpg,Healthy Leaf,73c228677c71e5f4b4483cae37e2b8a3,0.41161441138538846,0.01887170929485941,0.7701577000849753,0.33142284600683486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018962523952599664,0.3036934528183022,0.09969075522785668,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_306.jpg,Healthy Leaf,e6850b9a2be20d639c542b149fb7f0c0,0.37541287439849264,0.028746402024767883,0.16082555401117138,0.045608033530041676,0.0,0.0,0.02090592309832573,0.9790940880775452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02690362108971074,0.9845366248622859,0.46070460713010963,0.00889701779403559,0.05169125530020084,0.5623510665839382,0.09782609207161093
dataset/train_data\Healthy Leaf\healthy_aug_309.jpg,Healthy Leaf,8a36cdcf4fce9ee57f7d73651e4e0562,0.3801058058924112,0.036868346114791506,0.16570092962629934,0.04569946474533186,0.0,0.0,0.014760147780179977,0.9852398633956909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012916650859236328,0.9834800641948266,0.46330463313047016,0.012493024986049973,0.06760566983118177,0.4616348531406822,0.2527173983242748
dataset/train_data\Healthy Leaf\healthy_aug_312.jpg,Healthy Leaf,2b7de2162ced40c2aceec1f604437eba,0.3693740562203072,0.050484800175729115,0.16181831593296292,0.051760868712604866,0.0,0.0,0.17467761039733887,0.8253223896026611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05653279058608114,0.9511412348059788,0.4311580045113719,0.02619505239010478,0.1010339782526748,0.4333926938663899,0.14869566274782564
dataset/train_data\Healthy Leaf\healthy_aug_315.jpg,Healthy Leaf,0a78287037874fcd29d74c80c31533c4,0.4901337923950038,0.050306961683384215,0.775893413759232,0.35054961894023373,0.0,0.0,0.0068359375,0.19580078125,0.79736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040772886761961495,0.4699653194240154,0.08836534289924984,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_318.jpg,Healthy Leaf,e67bf0524987aa9cbdb0f0a01b9b20ca,0.4922748914436851,0.03909858281305974,0.8067065217233595,0.26331341091856736,0.0,0.0,0.0,0.17938232421875,0.82061767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043342514844740464,0.4380559009164092,0.10803222658365692,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_321.jpg,Healthy Leaf,0963d5aeef295071580fbad26d7bc08d,0.49111186493583814,0.03954796653853917,0.8041004343559551,0.26685328824967025,0.0,0.0,0.0009765625,0.16119384765625,0.83782958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04565588884798643,0.47173988151426194,0.11881510418993531,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_324.jpg,Healthy Leaf,28172da473ea66d33f7613e2b6f9b20f,0.7126073267954187,0.20614596422463885,0.5669493485375728,0.3226735632795139,0.0024945194613424848,0.00634968682449303,0.011565499939024448,0.026608210057020187,0.08617431670427322,0.4140720793778625,0.27718990511663866,0.22718072898783814,0.001958240810448279,0.0008544130208665365,0.0,0.000999122442416913,0.0019696986374054667,0.0,0.0,0.0008315065031212678,0.09399285684804978,0.42115086014163905,0.10003275633777445,0.7945625891251783,0.4198414324120544,0.761298098280199,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_327.jpg,Healthy Leaf,5984824a58cfd2c472e21981ae386b78,0.7068274304615034,0.20410381892717328,0.5672081763696895,0.3490283618198546,0.0,0.0006039560095466387,0.017439227551221848,0.025366147980093956,0.08900800347328186,0.4355240113280983,0.27622973751680713,0.20353970843445765,0.003178057257380985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13516318757284446,0.339911969346033,0.11886187866168602,0.8016306032612066,0.5367032979732933,0.470005546099017,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_33.jpg,Healthy Leaf,bc392cb8d812bab3b6e432bf96a2e361,0.3926469967474761,0.031627740258998095,0.8545004277784682,0.3123691457998844,0.0,0.0,0.00274658203125,0.99725341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039230220527202465,0.566361576481993,0.08565266928760748,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_330.jpg,Healthy Leaf,fb9e1e2aaaa3221f025622479d46094c,0.7221931385517336,0.2283110442350107,0.5577214008120652,0.3734785194851152,0.0005952380769442596,0.0019841273352208537,0.02723665162920952,0.04491341859102249,0.0535714291036129,0.3298893411631007,0.3160908305664488,0.2614130465762376,0.005840901938150875,0.0010193930365099439,0.00016684704915029773,0.0,0.0,0.001384183516267005,0.0033015338543790395,0.0,0.1553488939593103,0.4071601758904315,0.1489097322722109,0.6662533325066651,0.475638907703624,0.49737261563825236,0.09018343322886584
dataset/train_data\Healthy Leaf\healthy_aug_333.jpg,Healthy Leaf,600b7bcdeaf3f8700345fca171ecd80b,0.48232640294935586,0.1374592642022223,0.45640674563342193,0.49341029442332496,0.0,0.0006497726618972614,0.04134178161621094,0.40123456716537476,0.47945094108581543,0.06449453828600298,0.015525791268833805,0.004296974347418314,0.00026301136471108686,0.0,0.00015025991686850413,0.0,0.0,0.0,0.0,0.0,0.21843033814838084,0.33209916840986153,0.204858854996424,0.7455514911029822,0.5430863692506951,0.42691071941757447,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_336.jpg,Healthy Leaf,2fc03c89a3a6111d95b06fa260b393f4,0.47735117345144706,0.17139194441107294,0.4328142018994078,0.5404437112536505,0.0,0.0004888183321512737,0.06501283496618271,0.4726872742176056,0.34596115350723267,0.08649875307875197,0.029474976571457208,0.008578760904963886,0.0002638148882400592,0.0013812819034727467,0.0002260784617758041,0.004845676676360765,0.0,0.0,0.00223679621275886,0.0,0.096577632270671,0.4828302569952224,0.2579874265579913,0.4370698741397483,0.7008819169156152,0.15026518997490443,0.0886549004622749
dataset/train_data\Healthy Leaf\healthy_aug_339.jpg,Healthy Leaf,aebf08ff1b3be04f08383765ae79ee5c,0.4861616431965458,0.14206199030316136,0.45974013047891205,0.5105951153725696,0.0005991285240886615,0.0025417577245691685,0.03140886127948761,0.4103122651576996,0.4734930992126465,0.06537208606673817,0.019169355630068233,0.004802500629759352,0.0008818616383153658,0.0041042229594304295,0.0,0.0,0.0,0.0,0.0,0.0,0.19515429650125626,0.34257082031660463,0.21725974344605686,0.6852873705747412,0.5473656439947877,0.38629125829060984,0.09247623237875226
dataset/train_data\Healthy Leaf\healthy_aug_342.jpg,Healthy Leaf,85c33bde6774d81f7f106e5aa9ea8546,0.6016845473076572,0.11916409236534735,0.3235242595280566,0.28627322726234067,0.0,0.0,0.004028117749840021,0.011215543374419212,0.4851117730140686,0.4877576218470162,0.05264476706868515,0.0117320223792278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1370320079966837,0.4105787642486254,0.07915821992089297,0.7768305536611074,0.4130047306011295,0.7691542928880933,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_345.jpg,Healthy Leaf,27f8054ab687329c4ae93b9b0ab5d3ff,0.5933206170014317,0.12068948226344305,0.3191374785964299,0.28220809086639714,0.004487506189755911,0.0030596637089149604,0.004674485884606838,0.017338093370199203,0.513088583946228,0.4690802715817042,0.03419370841470937,0.009857437506465873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11596497657095631,0.4701066136054216,0.06279864771660061,0.726734453468907,0.3779052623741919,0.859423238960173,0.07871943747943375
dataset/train_data\Healthy Leaf\healthy_aug_348.jpg,Healthy Leaf,fd36bf025a92d5316eb22f0deecadd7e,0.5973299689786186,0.13736073199574753,0.3389125809576306,0.306836097009529,0.0,0.003514350578036973,0.005104175303131342,0.021420801058411598,0.5130114555358887,0.4255519123508955,0.06590516943116513,0.012939794202405685,0.0001806373701131012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19503686987587376,0.38262608402845893,0.12783681516834078,0.7303304606609214,0.4367644814958514,0.6465796170259855,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_351.jpg,Healthy Leaf,9840b9768e7bdfcc429d213b13001e5e,0.4731083944107244,0.01682087634674516,0.8457393119465056,0.4370433436644338,0.0,0.0,0.0,0.31939697265625,0.68060302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518804171716356,0.43472910750542704,0.08789062501721243,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_354.jpg,Healthy Leaf,859936b95d34a848d41a0c1bf744f953,0.47584930944964804,0.01637100555104816,0.8629246892258345,0.369326842496132,0.0,0.0,0.0,0.1995849609375,0.8004150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006187757808766362,0.5961535756636531,0.013631184898502853,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_357.jpg,Healthy Leaf,d1d9b7e160a7b6bca330867247ae5ff2,0.47329912818920616,0.016992174627965505,0.8667149660558148,0.3699561003364928,0.0,0.0,0.0,0.303466796875,0.696533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008443460747475361,0.5450858707325205,0.07378472223667215,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_36.jpg,Healthy Leaf,50c37d0af39f88849afc9de2f9e0d4e4,0.4563745558049996,0.040483512261552494,0.8587948979981708,0.35924622837195924,0.0,0.0,0.0,0.60528564453125,0.39471435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017987118646611587,0.34113341265656066,0.10586208769434305,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_360.jpg,Healthy Leaf,5ffbf779bb590941fed656e6f13ec3de,0.3790198986105368,0.06202810276491364,0.8349815503882093,0.42087029622481714,0.0,0.012554690807126857,0.18603765964508057,0.8073045611381531,0.0003804451262112707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227122548788678,0.2623581698596451,0.14308963712564765,0.9982019964039929,0.44121066406614284,0.8660114908409631,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_363.jpg,Healthy Leaf,76ef129926dbc90c4c82104719193ec3,0.39098757276255663,0.04499032975149166,0.8462179518523449,0.2992734927358633,0.00041851616614263753,0.003297400588232349,0.07070387154817581,0.9274572134017944,0.00012682308442890644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09947077418053933,0.27781948851096705,0.09145353344988283,0.960226920453841,0.4978944059006895,0.6541790110967627,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_366.jpg,Healthy Leaf,92117d3d183f06fac9cf2f126dfff66d,0.38525591824767064,0.06134145941973031,0.8305195542022307,0.4330043605510398,0.0026254722531744165,0.008353776362988515,0.1572631448507309,0.8377643823623657,0.00033149903174489737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007292978481040045,0.09507693389492441,0.3528451102265461,0.10261736909639071,0.98248496496993,0.4923110744569985,0.6846110814796978,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_369.jpg,Healthy Leaf,22f61cd540ad9c558ec9fc9dbc52884a,0.42517192248818064,0.021014572515706386,0.8938403286035076,0.20075959636333185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014189583271666983,0.3713541600119927,0.04224989150132974,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_372.jpg,Healthy Leaf,69af8c9ef5398a22727be3e777645a16,0.42965320298059145,0.017852199267593488,0.8912574558957739,0.1882687910906992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005463464824750141,0.5250035781695808,0.0,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_375.jpg,Healthy Leaf,eedcf19d4f76b925290dd2aa9a2867f6,0.42675173762308044,0.01844682978301082,0.8898744909097679,0.20386100717604275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012572014136220165,0.39030750011509574,0.06863064237455167,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_378.jpg,Healthy Leaf,9971b2dfdf58b9681daa94129f183a1f,0.3235027063937417,0.03999391719982719,0.39532536064010554,0.13313530767400855,0.0,0.0,0.8433605432510376,0.1566394567489624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12330268150994797,0.31379152394097204,0.049485811499677686,0.9645049290098581,0.43423674808465607,0.8638702662249704,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_381.jpg,Healthy Leaf,c14cc75dce3e3f06099a3a1cd60b8cc0,0.32218909133358226,0.041544114040093214,0.412952206147999,0.2178503337098623,0.0,0.0019064481547338551,0.8332539200782776,0.16579288244247437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981204374718506,0.519293879551831,0.038280262976258715,0.8233616467232935,0.4196115436820303,0.7897561209636292,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_384.jpg,Healthy Leaf,ecf0e567ff041201a6bddf1d1003f360,0.3263509991136641,0.041739659738616604,0.40523525573654107,0.18038495139925353,0.0,0.0,0.7795336246490479,0.22046636044979095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13413275156431023,0.43239602624742424,0.031839677863611276,0.8383966767933536,0.42041128392626137,0.8011208634122712,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_387.jpg,Healthy Leaf,6f802c6d81691325433dc0296f4dde89,0.504088183885344,0.023166575152492125,0.6221598919357592,0.3358935250474033,0.0,0.0,0.0,0.0054931640625,0.9945068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009503218670750055,0.3964057282632754,0.027669270838752057,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_39.jpg,Healthy Leaf,76ef790ddd21c779860d21e256a21004,0.4573905182210205,0.03811615682903182,0.8478349186205268,0.33348433982472075,0.0,0.0,0.0,0.61126708984375,0.38873291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04795133618297875,0.2511362239385979,0.15821668839904057,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_390.jpg,Healthy Leaf,779fbc689ac00da0b4356f0ede656f2f,0.5022399286177662,0.021319191886791548,0.647912445911052,0.34130578176340765,0.0,0.0,0.0,0.011474609375,0.988525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022377623738132783,0.2712515186231919,0.07344563803521686,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_393.jpg,Healthy Leaf,4002c3a0bff946c25e65e446e7b243fc,0.5028089189468399,0.01981490461836928,0.6411625417924328,0.3297232852212655,0.0,0.0,0.0,0.00518798828125,0.99481201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020290487067576447,0.2797993886646406,0.0755479600842397,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_396.jpg,Healthy Leaf,ad54144c03c5d66aa84d5e14032c3ace,0.47785297742561844,0.03258915083007854,0.8411877877348247,0.28478321621248887,0.0,0.0,0.00091552734375,0.30584716796875,0.6932373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022490047572374754,0.4257044874483511,0.06476508247796131,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_399.jpg,Healthy Leaf,c5abe7df08ebefb87c6c65bdb8ab4ede,0.47772839037839465,0.029006183585572203,0.8570508966904117,0.2168735612024401,0.0,0.0,0.0,0.2969970703125,0.7030029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018917220899493502,0.31121996230421245,0.09467230904631832,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_402.jpg,Healthy Leaf,8e0223e8d8cc4b803ac8dc7de0f8a75d,0.47855618782103115,0.02834571810903627,0.8467955789615211,0.21716403316139182,0.0,0.0,0.0,0.2713623046875,0.7286376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012104114198157502,0.40528118947708647,0.06123860678282624,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_405.jpg,Healthy Leaf,1bfa3c07c2703e55ecc324d763ec0da4,0.4003305808602599,0.04444995508725176,0.5980236402416064,0.2925964371100503,0.0,0.001653986248849183,0.038703273981809616,0.960304319858551,0.00016539861098863184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09278468278760525,0.4909777459632424,0.17118756205798968,0.7353524707049415,0.4157859002925015,0.7183783943642308,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_408.jpg,Healthy Leaf,fbc6300fda540da97f07b6c720f21290,0.39465507784601905,0.05671715281898408,0.5900545753116289,0.2991799576548495,0.0,0.0008180796678310236,0.11350853741168976,0.8860824108123779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277897821604081,0.44816848932353903,0.230425742281855,0.5935891871783744,0.3648078571930742,0.7532772237164144,0.06572690896341069
dataset/train_data\Healthy Leaf\healthy_aug_411.jpg,Healthy Leaf,586b4fa56221e0d14a593f2b34930fdb,0.3895159127900308,0.06438258209513911,0.5829932159759684,0.3416406266434073,0.0,0.013759763689012968,0.12197843194007874,0.8711416721343994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250982944234304,0.4700500581732686,0.1659022354772857,0.6525203050406101,0.4264840860751172,0.6058785699802569,0.09171196599545678
dataset/train_data\Healthy Leaf\healthy_aug_414.jpg,Healthy Leaf,0c519a3d68ee6470a5973785160571f3,0.46019501118610473,0.033598777076494724,0.7606986935466631,0.43875938144489096,0.0,0.0,0.0,0.64666748046875,0.35333251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03311792148480618,0.26975078086843995,0.17693413631937285,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_417.jpg,Healthy Leaf,a14c574ee4c4c5ca95ace11298a66ec4,0.4553266845700466,0.03467168677431531,0.7556293314265227,0.4546122339983167,0.0,0.0,0.0,0.7534380555152893,0.2465619444847107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01916221869896024,0.2980613619952391,0.10614673106819714,0.9985739971479944,0.4394888169020329,0.873135844776218,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_42.jpg,Healthy Leaf,29ab150cdfc5a282b6c40029ce351e5d,0.4604544605009419,0.03745165062813991,0.8747092726605306,0.36011425848193984,0.0,0.0,0.0,0.54168701171875,0.45831298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01730270902529925,0.355087566672582,0.09711371529679644,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_420.jpg,Healthy Leaf,f564fbae099bcafe7af3fe9c1fc2087f,0.4567168490842279,0.03590562388057494,0.7541432122027858,0.43389517887494783,0.0,0.0,0.0,0.74432373046875,0.25567626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05409754303199437,0.1700208837889285,0.223117404557584,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_423.jpg,Healthy Leaf,cd4c4bfb924084d01a713913a10173f2,0.5085447403268384,0.1546792821074034,0.5023321333244299,0.6168239457243186,0.0014349905288129142,0.0008696913591776918,0.07385127991437912,0.19597043097019196,0.622698962688446,0.09959412142619113,0.01146014030878551,0.005087694046685028,0.0009387435520884039,0.002457536587778794,0.0005363096315347238,0.0009579207783374895,0.0,0.0,0.0,0.0,0.11447456171033198,0.30380170646701643,0.18424570392230574,0.8350486700973403,0.4289698323881458,0.7664000217217257,0.09782609706182058
dataset/train_data\Healthy Leaf\healthy_aug_426.jpg,Healthy Leaf,49c87664dccf1ff77dd388acc0bbcc53,0.4884472178052847,0.15483415348858623,0.5099736966852856,0.5989787079462294,0.004854725983132393,0.0016182422005897403,0.07686649262905121,0.32188305258750916,0.5216623544692993,0.06606941554313137,0.013913345299139691,0.004789484554553048,0.00015879347082774082,0.0,0.00040823833557236016,0.0009722244046213988,0.0,0.0,0.0,0.0,0.2268886683028573,0.2490053740082913,0.2649666953238324,0.8265546531093063,0.486575681860982,0.589614285521894,0.10098177758675285
dataset/train_data\Healthy Leaf\healthy_aug_429.jpg,Healthy Leaf,b73010b3eecaf3385c6dc238baee3fdd,0.5037063540662132,0.15530465871767457,0.5036907600928247,0.6227222550203483,0.0005228965052681154,0.0001584535100562957,0.06750118732452393,0.24417683482170105,0.6027570962905884,0.0753329200961062,0.012607178872375736,0.004352648697492714,0.0006841379268698988,0.0,0.00014656948588179453,0.0031415127092013486,0.0041288453750893414,0.0,0.002900285753461357,0.0,0.16236141747416577,0.3089788987366188,0.23090195254436688,0.7626325252650507,0.42914288703823955,0.6993727526495342,0.08636210131238847
dataset/train_data\Healthy Leaf\healthy_aug_432.jpg,Healthy Leaf,235de365c3d52fe2256e0b65bc8b9e5b,0.5091564363425103,0.04520594952956348,0.6934131788655672,0.3217303171805646,0.0,0.0,0.0,0.0701904296875,0.9298095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014714737375004915,0.37894098565106393,0.07873535157791946,1.0,0.43734917968393167,0.8829591053508367,0.09782609706182058
